"site","y","t","w","QC_flag"
"Tumbarumba",0.362870817314215,2018-03-06 12:05:00,1,"good"
"Tumbarumba",0.366721299810422,2018-03-09 12:10:00,1,"good"
"Tumbarumba",0.369349560046637,2018-03-11 12:02:00,1,"good"
"Tumbarumba",0.370184679088539,2018-03-16 12:02:00,1,"good"
"Tumbarumba",0.369585989224404,2018-03-19 12:11:00,1,"good"
"Tumbarumba",0.368232056672115,2018-03-21 12:02:00,1,"good"
"Tumbarumba",0.366448081616175,2018-03-29 12:11:00,1,"good"
"Tumbarumba",0.365178470051033,2018-03-31 12:02:00,1,"good"
"Tumbarumba",0.364486661055247,2018-04-03 12:11:00,1,"good"
"Tumbarumba",0.364551062359657,2018-04-08 12:11:00,1,"good"
"Tumbarumba",0.365409196626044,2018-04-18 12:11:00,1,"good"
"Tumbarumba",0.366515535476109,2018-04-20 12:02:00,1,"good"
"Tumbarumba",0.36711281654573,2018-04-23 12:12:00,1,"good"
"Tumbarumba",0.367177538128747,2018-04-25 12:02:00,1,"good"
"Tumbarumba",0.366698964692886,2018-04-28 12:11:00,1,"good"
"Tumbarumba",0.366096357684228,2018-05-03 12:11:00,1,"good"
"Tumbarumba",0.365807749230624,2018-05-05 12:02:00,1,"good"
"Tumbarumba",0.366461437056934,2018-05-23 12:11:00,1,"good"
"Tumbarumba",0.368723204062571,2018-05-25 12:02:00,1,"good"
"Tumbarumba",0.372686709916505,2018-06-02 12:11:00,1,"good"
"Tumbarumba",0.377903161034493,2018-06-22 12:15:00,1,"good"
"Tumbarumba",0.382938503086216,2018-06-24 12:02:00,1,"good"
"Tumbarumba",0.386160037428176,2018-06-27 12:11:00,1,"good"
"Tumbarumba",0.386866204717469,2018-07-04 12:06:00,1,"good"
"Tumbarumba",0.384345323931554,2018-07-14 12:02:00,1,"good"
"Tumbarumba",0.378213678597015,2018-07-17 12:16:00,1,"good"
"Tumbarumba",0.369595046207776,2018-07-19 12:05:00,1,"good"
"Tumbarumba",0.358946693209133,2018-08-01 12:11:00,1,"good"
"Tumbarumba",0.34889021607803,2018-09-05 12:16:00,1,"good"
"Tumbarumba",0.340601342437891,2018-09-07 12:02:00,1,"good"
"Tumbarumba",0.334458871075423,2018-09-10 12:11:00,1,"good"
"Tumbarumba",0.330954146038111,2018-09-17 12:02:00,1,"good"
"Tumbarumba",0.329542406259726,2018-09-27 12:02:00,1,"good"
"Tumbarumba",0.329194409676051,2018-09-30 12:11:00,1,"good"
"Tumbarumba",0.32923764163117,2018-10-05 12:11:00,1,"good"
"Tumbarumba",0.32880539407051,2018-10-07 12:02:00,1,"good"
"Tumbarumba",0.327369403256192,2018-10-10 12:15:00,1,"good"
"Tumbarumba",0.324681894695229,2018-10-12 12:02:00,1,"good"
"Tumbarumba",0.321404296811427,2018-10-15 12:11:00,1,"good"
"Tumbarumba",0.318123433974506,2018-12-01 12:06:00,1,"good"
"Tumbarumba",0.315762439245047,2018-12-04 12:16:00,1,"good"
"Tumbarumba",0.315725727282966,2018-12-06 12:06:00,1,"good"
"Tumbarumba",0.317814355858562,2018-12-11 12:06:00,1,"good"
"Tumbarumba",0.321697686429887,2018-12-24 12:16:00,1,"good"
"Tumbarumba",0.327592613778742,2018-12-26 12:06:00,1,"good"
"Tumbarumba",0.33429773441333,2018-12-29 12:16:00,1,"good"
"Tumbarumba",0.340943260399237,2019-01-13 12:16:00,1,"good"
"Tumbarumba",0.346928385234163,2019-01-15 12:06:00,1,"good"
"Tumbarumba",0.351161219873725,2019-01-18 12:16:00,1,"good"
"Tumbarumba",0.353563683042693,2019-01-20 12:06:00,1,"good"
"Tumbarumba",0.354420140198348,2019-01-23 12:16:00,1,"good"
"Tumbarumba",0.35437894481313,2019-01-25 12:06:00,1,"good"
"Tumbarumba",0.353493734864096,2019-02-12 12:16:00,1,"good"
"Tumbarumba",0.352328836442547,2019-02-14 12:06:00,1,"good"
"Tumbarumba",0.351047434231801,2019-02-17 12:16:00,1,"good"
"Tumbarumba",0.350353373896022,2019-02-19 12:06:00,1,"good"
"Tumbarumba",0.350241539103352,2019-02-22 12:16:00,1,"good"
"Tumbarumba",0.351270370769221,2019-02-24 12:06:00,1,"good"
"Tumbarumba",0.353374835039664,2019-02-27 12:16:00,1,"good"
"Tumbarumba",0.356444221286189,2019-03-01 12:06:00,1,"good"
"Tumbarumba",0.360084956666907,2019-03-04 12:16:00,1,"good"
"Tumbarumba",0.36335851665124,2019-03-21 12:06:00,1,"good"
"Tumbarumba",0.366056996805524,2019-03-26 12:06:00,1,"good"
"Tumbarumba",0.36715855456331,2019-04-05 12:06:00,1,"good"
"Tumbarumba",0.366485551077166,2019-04-08 12:16:00,1,"good"
"Tumbarumba",0.364370571847298,2019-04-10 12:06:00,1,"good"
"Tumbarumba",0.361114495546968,2019-04-15 12:06:00,1,"good"
"Tumbarumba",0.356405388338207,2019-04-20 12:06:00,1,"good"
"Tumbarumba",0.351755569806157,2019-04-28 12:16:00,1,"good"
"Tumbarumba",0.347860842314082,2019-05-05 12:06:00,1,"good"
"Tumbarumba",0.345007527588347,2019-05-18 12:16:00,1,"good"
"Tumbarumba",0.343879258409734,2019-05-23 12:16:00,1,"good"
"Tumbarumba",0.344281642013508,2019-06-07 12:16:00,1,"good"
"Tumbarumba",0.345384185898012,2019-06-17 12:16:00,1,"good"
"Tumbarumba",0.34626157365723,2019-06-19 12:06:00,1,"good"
"Tumbarumba",0.345964419975356,2019-06-22 12:16:00,1,"good"
"Tumbarumba",0.344500774973655,2019-06-24 12:06:00,1,"good"
"Tumbarumba",0.341912431270076,2019-06-27 12:16:00,1,"good"
"Tumbarumba",0.338819194578941,2019-07-02 12:16:00,1,"good"
"Tumbarumba",0.336872814668009,2019-07-04 12:06:00,1,"good"
"Tumbarumba",0.33648810104668,2019-07-22 12:16:00,1,"good"
"Tumbarumba",0.339389935757808,2019-08-01 12:16:00,1,"good"
"Tumbarumba",0.345676615090428,2019-08-06 12:16:00,1,"good"
"Tumbarumba",0.354405817339701,2019-08-23 12:06:00,1,"good"
"Tumbarumba",0.362940912647021,2019-08-28 12:06:00,1,"good"
"Tumbarumba",0.368831192798064,2019-08-31 12:16:00,1,"good"
"Tumbarumba",0.371583316602861,2019-09-02 12:06:00,1,"good"
"Tumbarumba",0.369806840462345,2019-09-12 12:06:00,1,"good"
"Tumbarumba",0.363115851876514,2019-09-20 12:16:00,1,"good"
"Tumbarumba",0.353963561056761,2019-09-22 12:06:00,1,"good"
"Tumbarumba",0.343690609858821,2019-09-30 12:16:00,1,"good"
"Tumbarumba",0.334703960992532,2019-10-05 12:16:00,1,"good"
"Tumbarumba",0.328859057576004,2019-10-07 12:06:00,1,"good"
"Tumbarumba",0.326210347838728,2019-10-15 12:16:00,1,"good"
"Tumbarumba",0.32732954797813,2019-10-20 12:16:00,1,"good"
"Tumbarumba",0.330717592586104,2019-10-22 12:06:00,1,"good"
"Tumbarumba",0.333721838862769,2019-10-27 12:06:00,1,"good"
"Tumbarumba",0.334413120481705,2019-11-01 12:06:00,1,"good"
"Tumbarumba",0.331957272143195,2019-11-11 12:06:00,1,"good"
"Tumbarumba",0.32635227913828,2019-11-14 12:16:00,1,"good"
"Tumbarumba",0.319278943564803,2019-11-16 12:06:00,1,"good"
"Tumbarumba",0.312647579892553,2019-11-19 12:16:00,1,"good"
"Tumbarumba",0.309285766399929,2019-11-24 12:16:00,1,"good"
"Tumbarumba",0.310497123501335,2019-11-29 12:16:00,1,"good"
"Tumbarumba",0.31613102549817,2019-12-04 12:16:00,1,"good"
"Tumbarumba",0.324104521608957,2019-12-06 12:06:00,1,"good"
"Tumbarumba",0.331390418161792,2019-12-09 12:16:00,1,"good"
"Tumbarumba",0.334555471438285,2019-12-11 12:06:00,1,"good"
"Tumbarumba",0.330581001940586,2019-12-14 12:16:00,1,"good"
"Tumbarumba",0.318712004452787,2019-12-16 12:06:00,1,"good"
"Tumbarumba",0.300214729265233,2019-12-21 12:06:00,1,"good"
"Tumbarumba",0.277769791113131,2019-12-24 12:16:00,1,"good"
"Tumbarumba",0.255669415590673,2020-05-14 12:06:00,1,"good"
"Tumbarumba",0.241852282953898,2020-11-20 12:06:00,1,"good"
"Tumbarumba",0.237309269684336,2020-11-25 12:06:00,1,"good"
"Tumbarumba",0.241784506678049,2020-12-20 12:06:00,1,"good"
"Tumbarumba",0.252754813696463,2020-12-28 12:16:00,1,"good"
"Tumbarumba",0.266760132305076,2021-01-07 12:16:00,1,"good"
"Tumbarumba",0.279693139854633,2021-01-09 12:06:00,1,"good"
"Tumbarumba",0.288283213282805,2021-01-14 12:06:00,1,"good"
"Tumbarumba",0.291297810219426,2021-01-17 12:16:00,1,"good"
"Tumbarumba",0.289297182634094,2021-01-19 12:06:00,1,"good"
"Tumbarumba",0.284251162768268,2021-01-22 12:16:00,1,"good"
"Tumbarumba",0.279248411580778,2021-01-24 12:06:00,1,"good"
"Tumbarumba",0.27667565855605,2021-02-13 12:06:00,1,"good"
"Tumbarumba",0.278024184384522,2021-02-18 12:06:00,1,"good"
"Tumbarumba",0.283311085892399,2021-02-21 12:16:00,1,"good"
"Tumbarumba",0.29077279614598,2021-02-26 12:16:00,1,"good"
"Tumbarumba",0.298265291569967,2021-02-28 12:06:00,1,"good"
"Tumbarumba",0.302971004283455,2021-03-05 12:06:00,1,"good"
"Tumbarumba",0.302590469735849,2021-03-08 12:16:00,1,"good"
"Tumbarumba",0.296340405103376,2021-03-10 12:06:00,1,"good"
"Tumbarumba",0.285138150292681,2021-03-15 12:06:00,1,"good"
"Tumbarumba",0.271447940368517,2021-04-02 12:16:00,1,"good"
"Tumbarumba",0.258234868289534,2021-04-04 12:06:00,1,"good"
"Tumbarumba",0.247635885997101,2021-04-12 12:16:00,1,"good"
"Tumbarumba",0.241553604717527,2021-04-17 12:16:00,1,"good"
"Tumbarumba",0.239953307134898,2021-04-19 12:06:00,1,"good"
"Tumbarumba",0.24123633413049,2021-04-24 12:06:00,1,"good"
"Tumbarumba",0.243045040600228,2021-04-27 12:16:00,1,"good"
"Tumbarumba",0.243320744535254,2021-04-29 12:06:00,1,"good"
"Tumbarumba",0.240049008915199,2021-05-07 12:16:00,1,"good"
"Tumbarumba",0.232223720647247,2021-05-09 12:06:00,1,"good"
"Tumbarumba",0.220878004173152,2021-05-19 12:06:00,1,"good"
"Tumbarumba",0.208431051109135,2021-05-22 12:16:00,1,"good"
"Tumbarumba",0.197682589435595,2021-05-29 12:06:00,1,"good"
"Tumbarumba",0.190666083175869,2021-06-21 12:16:00,1,"good"
"Tumbarumba",0.189465060815155,2021-06-28 12:06:00,1,"good"
"Tumbarumba",0.193883371609342,2021-07-11 12:16:00,1,"good"
"Tumbarumba",0.203410299590737,2021-08-20 12:16:00,1,"good"
"Tumbarumba",0.21649038875423,2021-08-22 12:06:00,1,"good"
"Tumbarumba",0.23009503760439,2021-08-25 12:16:00,1,"good"
"Tumbarumba",0.242261917567044,2021-09-06 12:06:00,1,"good"
"Tumbarumba",0.251737375704817,2021-09-11 12:06:00,1,"good"
"Tumbarumba",0.258170711459761,2021-09-26 12:06:00,1,"good"
"Tumbarumba",0.26196998457045,2021-10-04 12:16:00,1,"good"
"Tumbarumba",0.264482571384883,2021-10-06 12:06:00,1,"good"
"Tumbarumba",0.267229684851387,2021-10-09 12:16:00,1,"good"
"Tumbarumba",0.271344559331613,2021-10-19 12:16:00,1,"good"
"Tumbarumba",0.277448878505718,2021-10-24 12:16:00,1,"good"
"Tumbarumba",0.285646098985907,2021-10-26 12:06:00,1,"good"
"Tumbarumba",0.295231363066773,2021-10-31 12:06:00,1,"good"
"Tumbarumba",0.305110472083643,2021-11-28 12:16:00,1,"good"
"Tumbarumba",0.314100996654786,2021-11-30 12:06:00,1,"good"
"Tumbarumba",0.321191595654486,2021-12-03 12:16:00,1,"good"
"Tumbarumba",0.32650772433286,2021-12-20 12:06:00,1,"good"
"Tumbarumba",0.330162579704732,2021-12-23 12:16:00,1,"good"
"Tumbarumba",0.333073273701944,2021-12-25 12:06:00,1,"good"
"Tumbarumba",0.335862953437328,2021-12-28 12:16:00,1,"good"
"Tumbarumba",0.339272042712662,2022-01-02 12:16:00,1,"good"
"Tumbarumba",0.343465588003311,2022-01-04 12:06:00,1,"good"
"Tumbarumba",0.347582687946542,2022-01-12 12:16:00,1,"good"
"Tumbarumba",0.350729724505733,2022-01-22 12:16:00,1,"good"
"Tumbarumba",0.352514015798702,2022-01-27 12:16:00,1,"good"
"Tumbarumba",0.351766108546307,2022-02-06 12:16:00,1,"good"
"Tumbarumba",0.348459555452703,2022-02-13 12:06:00,1,"good"
"Tumbarumba",0.342649711414038,2022-02-16 12:16:00,1,"good"
"Tumbarumba",0.335307087625653,2022-02-18 12:06:00,1,"good"
"Tumbarumba",0.326672386691915,2022-02-21 12:16:00,1,"good"
"Tumbarumba",0.317714627539945,2022-03-03 12:16:00,1,"good"
"Tumbarumba",0.308903183780558,2022-03-18 12:16:00,1,"good"
"Tumbarumba",0.300915801839537,2022-03-25 12:06:00,1,"good"
"Tumbarumba",0.293260320413213,2022-03-30 12:06:00,1,"good"
"Tumbarumba",0.285478621308386,2022-04-14 12:06:00,1,"good"
"Tumbarumba",0.27806154124029,2022-04-17 12:16:00,1,"good"
"Tumbarumba",0.270415695314117,2022-04-22 12:16:00,1,"good"
"Tumbarumba",0.262842536639104,2022-04-24 12:06:00,1,"good"
"Tumbarumba",0.254645694526137,2022-05-02 12:16:00,1,"good"
"Tumbarumba",0.246958024615138,2022-05-09 12:06:00,1,"good"
"Tumbarumba",0.239264703441569,2022-05-19 12:06:00,1,"good"
"Tumbarumba",0.233400711153309,2022-05-22 12:16:00,1,"good"
"Tumbarumba",0.228689406328656,2022-05-24 12:06:00,1,"good"
